Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,playerid,MLBAMID
Abraham Almonte,NYM,8,16,0,1,0,0,0.0625,0.5,0.066666667,0.142857142,0.066666666,0.125,0.133333333,0.121229079,0.185,-29.65976894,-0.13923815,-2.709300645,-0.746565819,-0.290401223,Abraham Almonte,5486,501659
Jonathan Schoop,DET,55,151,0,15,7,0,0.086092715,0.245033112,0.058823529,0.287128712,0.213235294,0.278145695,0.272058823,0.248543699,0.276,54.21510832,-0.57579546,-8.859635739,0.733122379,-0.293120789,Jonathan Schoop,11265,570731
Garrett Stubbs,PHI,41,125,1,15,12,2,0.072,0.232,0.079646017,0.26506024,0.203539823,0.274193548,0.28318584,0.252147292,0.207,53.98034224,0.967618873,-6.158808368,-1.045135163,-0.294850289,Garrett Stubbs,18067,596117
Mike Zunino,CLE,42,140,3,11,11,0,0.107142857,0.435714285,0.129032258,0.316666666,0.177419354,0.271428571,0.306451612,0.260525775,0.24,62.57241682,-1.422717849,-7.701167245,-0.148682564,-0.303211949,Mike Zunino,13265,572287
J.P. Martínez,TEX,17,44,1,7,4,0,0.045454545,0.363636363,0.1,0.32,0.225,0.25,0.325,0.245850414,0.23,51.18123354,0.410215067,-2.163568694,-2.422732234,-0.30661704,J.P. Martinez,24451,679881
Jason Vosler,CIN,20,65,3,6,10,0,0.046153846,0.384615384,0.209677419,0.205882352,0.161290322,0.2,0.370967741,0.241331268,0.211,40.81263311,0.230777224,-4.535297358,-0.757605508,-0.30757039,Jason Vosler,16686,613564
Nick Allen,OAK,106,329,4,29,20,5,0.051671732,0.158054711,0.0660066,0.253012048,0.221122112,0.263157894,0.287128712,0.244551356,0.25,54.21252461,-0.416181893,-18.46609745,4.025822669,-0.312992787,Nick Allen,22277,669397
Kyren Paris,LAA,15,46,0,4,1,3,0.086956521,0.369565217,0,0.173913043,0.1,0.2,0.1,0.156439149,0.237,-12.57145507,0.124830874,-6.079839147,1.332907557,-0.315783936,Kyren Paris,26420,677347
Jesús Aguilar,OAK,36,115,5,8,9,0,0.069565217,0.269565217,0.163461538,0.260869565,0.221153846,0.280701754,0.384615384,0.281517928,0.247,79.83486598,-1.573244693,-4.351879882,-2.771353513,-0.316390479,Jesus Aguilar,11342,542583
Bryan De La Cruz,MIA,153,626,19,60,78,4,0.063897763,0.22683706,0.153713299,0.307328605,0.257340241,0.304,0.41105354,0.308686236,0.331,89.83967967,-3.708975807,-11.58850359,-12.86312246,-0.317322178,Bryan De La Cruz,19600,650559
Jonah Bride,OAK,40,106,0,9,7,0,0.103773584,0.207547169,0.034090909,0.220588235,0.170454545,0.285714285,0.204545454,0.236958804,0.321,48.94996067,-1.57075236,-8.054625732,1.222031116,-0.318237272,Jonah Bride,24703,681146
Romy Gonzalez,CHW,44,97,3,11,14,7,0.020618556,0.37113402,0.182795699,0.272727272,0.193548387,0.208333333,0.376344086,0.244371891,0.269,49.63063449,2.005646109,-3.84859753,-2.689755365,-0.319724788,Romy Gonzalez,21562,663853
C.J. Cron,- - -,71,278,12,38,37,0,0.061151079,0.233812949,0.186046512,0.284153005,0.248062015,0.294964028,0.434108527,0.312345707,0.332,84.08334527,-3.986762396,-9.342054654,-3.358944349,-0.322612436,C.J. Cron,12546,543068
Hunter Goodman,COL,23,77,1,6,17,1,0.064935064,0.311688311,0.185714285,0.276595744,0.2,0.246753246,0.385714285,0.265720455,0.263,50.49635302,0.50415197,-4.21806979,-1.683658034,-0.327624034,Hunter Goodman,29715,696100
Blake Rutherford,WSN,16,36,0,4,2,0,0.027777777,0.277777777,0,0.24,0.171428571,0.194444444,0.171428571,0.166420018,0.17,-2.53139674,-0.010306111,-4.583060047,0.038944513,-0.331157268,Blake Rutherford,19957,666164
Christian Arroyo,BOS,66,206,3,23,24,1,0.033980582,0.218446601,0.128205128,0.295302013,0.241025641,0.268292682,0.369230769,0.274247939,0.273,65.0822761,-0.607563799,-9.226342411,-1.183319271,-0.332393847,Christian Arroyo,16434,624414
Taylor Motter,STL,29,82,0,3,2,0,0.060975609,0.37804878,0.039473684,0.288888888,0.171052631,0.231707317,0.210526315,0.204416701,0.232,24.05099144,0.196696736,-7.518631714,1.357872486,-0.33651364,Taylor Motter,12399,600301
Andrew Benintendi,CHW,151,621,5,72,45,13,0.083735909,0.14331723,0.09430605,0.301486199,0.261565836,0.325806451,0.355871886,0.298992569,0.31,87.48942371,1.637928581,-7.671038491,-17.1167388,-0.344604205,Andrew Benintendi,17901,643217
Luis Guillorme,NYM,54,120,1,12,9,0,0.083333333,0.233333333,0.102803738,0.29113924,0.224299065,0.288135593,0.327102803,0.268540536,0.236,69.09550067,-0.20391663,-4.798238482,-2.745383322,-0.345662516,Luis Guillorme,16451,641645
Alika Williams,PIT,46,112,0,7,6,0,0.080357142,0.3125,0.049504951,0.303030303,0.198019801,0.27027027,0.247524752,0.238252137,0.244,42.65721555,-0.403059965,-8.359435221,1.086741745,-0.345750794,Alika Williams,27604,675961
Clint Frazier,CHW,33,76,0,10,3,4,0.131578947,0.302631578,0.045454546,0.302325581,0.196969696,0.302631578,0.242424242,0.25630995,0.255,57.90516487,-0.275796137,-4.109115329,-1.990362227,-0.347894555,Clint Frazier,15983,640449
Tucupita Marcano,PIT,75,220,3,16,18,5,0.045454545,0.159090909,0.123762376,0.26506024,0.232673267,0.276497695,0.356435643,0.275061294,0.292,67.33349176,0.334228917,-8.568924425,-2.431529045,-0.351561964,Tucupita Marcano,22871,672779
Seth Brown,OAK,112,378,14,33,52,3,0.079365079,0.267195767,0.183673469,0.269565217,0.221574344,0.286472148,0.405247813,0.297759078,0.322,91.09196314,-2.527444181,-6.562098985,-9.951108456,-0.351856041,Seth Brown,18171,664913
Coco Montes,COL,18,41,1,3,3,0,0.048780487,0.292682926,0.131578947,0.24,0.184210526,0.243902439,0.315789473,0.24730675,0.203,38.15209637,-0.09535805,-3.236787408,-1.759032235,-0.359259714,Coco Montes,21547,663796
Colton Cowser,BAL,26,77,0,15,4,1,0.168831168,0.285714285,0.032786885,0.175,0.114754098,0.285714285,0.147540983,0.225960438,0.301,39.98800198,0.596990632,-4.939841922,-1.344681084,-0.362921429,Colton Cowser,29591,681297
Salvador Perez,KCR,140,580,23,59,80,0,0.03275862,0.23275862,0.167286245,0.293814432,0.25464684,0.292387543,0.421933085,0.302052267,0.325,85.67389363,-5.166154402,-15.12224279,-8.467476726,-0.36557812,Salvador Perez,7304,521692
Luken Baker,STL,33,99,2,9,10,0,0.131313131,0.313131313,0.104651163,0.301886792,0.209302325,0.313131313,0.313953488,0.285446348,0.32,78.37198464,-1.479907728,-4.132498911,-2.96280241,-0.372106624,Luken Baker,21497,663609
Brayan Rocchio,CLE,23,86,0,9,8,0,0.046511627,0.313953488,0.074074074,0.363636363,0.24691358,0.279069767,0.320987654,0.262810394,0.204,64.15593623,-0.790191616,-4.483778087,-2.255037546,-0.37739379,Brayan Rocchio,23690,677587
Jake Alu,WSN,51,175,2,14,16,5,0.057142857,0.24,0.062893082,0.29059829,0.226415094,0.281609195,0.289308176,0.2560934,0.283,57.58421942,-0.900246816,-10.09592937,0.325781405,-0.381342199,Jake Alu,25569,666906
Yonathan Daza,COL,24,80,0,8,7,1,0.0375,0.1625,0.081081081,0.322580645,0.27027027,0.303797468,0.351351351,0.28647843,0.253,64.4121713,-0.228697876,-3.755734233,-2.791514903,-0.381829591,Yonathan Daza,15794,602074
Brett Wisely,SFG,51,131,2,10,8,2,0.06870229,0.305343511,0.091666666,0.240506329,0.175,0.23076923,0.266666666,0.221889523,0.238,36.26639662,-0.627745929,-10.97102463,2.653697252,-0.385545714,Brett Wisely,27735,689172
Kyle Stowers,BAL,14,33,0,1,0,0,0.09090909,0.363636363,0,0.111111111,0.066666666,0.151515151,0.066666666,0.116750947,0.196,-35.70749045,-0.040066915,-5.406062828,0.388289899,-0.387321708,Kyle Stowers,26151,669065
Aledmys Díaz,OAK,109,344,4,25,24,1,0.049418604,0.191860465,0.107936508,0.273092369,0.228571428,0.279883381,0.336507936,0.268211969,0.271,70.6122145,-2.250788144,-14.36396009,-1.378594935,-0.391471977,Aledmys Diaz,15937,649557
Isan Díaz,- - -,8,26,0,0,1,0,0.076923076,0.346153846,0,0.066666666,0.041666666,0.115384615,0.041666666,0.087474695,0.122,-51.44224864,-0.023202229,-4.96870314,0.082489084,-0.398964572,Isan Diaz,17922,656371
Yuli Gurriel,MIA,108,329,4,32,27,4,0.079027355,0.133738601,0.11409396,0.271653543,0.244966442,0.303951367,0.359060402,0.286753882,0.273,75.13657628,1.820788995,-8.313080033,-6.866205633,-0.398964855,Yuli Gurriel,19198,493329
Sandy León,TEX,22,44,0,4,4,0,0.022727272,0.454545454,0.048780488,0.285714285,0.146341463,0.186046511,0.195121951,0.173013438,0.168,0.696328637,-0.254312449,-5.489720782,-0.049019352,-0.401591898,Sandy Leon,5273,506702
Jorge Alfaro,- - -,18,52,1,2,4,0,0.038461538,0.288461538,0.145833333,0.1875,0.145833333,0.211538461,0.291666666,0.222846806,0.27,24.46525028,-0.077268189,-4.869719306,-0.943964601,-0.402799818,Jorge Alfaro,12180,595751
Dominic Canzone,- - -,59,182,6,23,21,1,0.043956043,0.175824175,0.179190751,0.237037037,0.219653179,0.258241758,0.39884393,0.281620355,0.326,80.09157762,-1.272041915,-5.649301598,-4.690220207,-0.409139485,Dominic Canzone,26438,686527
Oswald Peraza,NYY,52,191,2,15,14,4,0.068062827,0.261780104,0.080924855,0.256198347,0.190751445,0.267015706,0.2716763,0.245724546,0.281,51.07041286,-0.883672339,-12.08159585,1.407963812,-0.410097254,Oswald Peraza,22823,672724
Bubba Thompson,TEX,37,60,0,10,4,4,0.066666666,0.266666666,0.113207547,0.236842105,0.16981132,0.237288135,0.283018867,0.230231813,0.226,40.35563912,0.06860994,-4.219374669,-1.959529698,-0.410621137,Bubba Thompson,22261,669352
Matt Carpenter,SDP,76,237,5,18,31,1,0.17299578,0.282700421,0.143617022,0.231404958,0.175531914,0.322033898,0.319148936,0.292585753,0.309,85.37908048,-0.830125072,-5.122933326,-7.051818073,-0.4110628,Matt Carpenter,8090,572761
Mark Mathias,- - -,27,72,0,6,6,3,0.138888888,0.208333333,0.032258065,0.29787234,0.225806451,0.333333333,0.258064516,0.278291515,0.287,70.13487244,-0.383021691,-3.046905808,-3.533492737,-0.412239741,Mark Mathias,18032,664029
Luis Matos,SFG,76,253,2,24,14,3,0.079051383,0.130434782,0.092105263,0.284974093,0.25,0.318725099,0.342105263,0.29492442,0.304,85.22783581,-0.384491339,-5.014513877,-7.814923853,-0.422137339,Luis Matos,26467,682641
Mike Brosseau,MIL,29,78,4,4,8,0,0.051282051,0.256410256,0.191780821,0.224489795,0.205479452,0.256410256,0.397260273,0.281491693,0.262,73.87097105,-0.272372936,-2.797227288,-4.097624764,-0.423267829,Mike Brosseau,19683,670712
Canaan Smith-Njigba,PIT,15,37,0,3,5,1,0.108108108,0.432432432,0.09375,0.235294117,0.125,0.216216216,0.21875,0.198954386,0.239,16.31262486,-0.398136132,-4.234149645,-1.339466333,-0.430428408,Canaan Smith-Njigba,23264,675986
Jacob Stallings,MIA,89,276,3,22,20,0,0.097826086,0.242753623,0.095435684,0.248554913,0.190871369,0.278388278,0.286307053,0.256358633,0.262,54.76008243,-3.15205317,-18.62059389,4.865425587,-0.436523229,Jacob Stallings,13723,607732
Mike Moustakas,- - -,112,386,12,43,48,0,0.059585492,0.246113989,0.144886364,0.296442687,0.24715909,0.292746113,0.392045454,0.29388479,0.27,77.70082462,-1.941079765,-12.24386262,-5.360084832,-0.438294867,Mike Moustakas,4892,519058
José Abreu,HOU,141,594,18,62,90,0,0.07070707,0.218855218,0.146296296,0.276381909,0.237037037,0.296296296,0.383333333,0.295169137,0.314,86.88473767,-2.510911114,-11.8455174,-12.95963836,-0.438822839,Jose Abreu,15676,547989
Jake Bauers,NYY,84,272,12,28,30,3,0.099264705,0.349264705,0.210743802,0.268115942,0.202479338,0.279411764,0.41322314,0.297466045,0.336,86.93357982,-2.373534137,-6.632048362,-7.16549015,-0.444148313,Jake Bauers,15194,641343
Luke Williams,- - -,11,19,0,1,0,4,0,0.368421052,0,0.083333333,0.052631578,0.052631578,0.052631578,0.046449279,0.054,-75.57424606,0.00096622,-4.306348148,-0.836894929,-0.448497989,Luke Williams,19931,663897
Luke Voit,MIL,22,74,0,5,4,2,0.054054054,0.364864864,0.044117647,0.365853658,0.220588235,0.283783783,0.264705882,0.250774922,0.286,53.27893359,-0.506642993,-4.789789447,-2.235823244,-0.44985924,Luke Voit,14811,572228
Avisaíl García,MIA,37,118,3,8,12,2,0.050847457,0.330508474,0.129629629,0.257575757,0.185185185,0.24137931,0.314814814,0.241016846,0.291,44.47519117,0.050314354,-8.066535963,-0.53408587,-0.457840062,Avisail Garcia,5760,541645
Brett Sullivan,SDP,33,86,1,7,6,0,0.046511627,0.220930232,0.074074074,0.258064516,0.209876543,0.244186046,0.283950617,0.232464727,0.249,45.07489611,0.164899296,-5.686878088,-1.857738137,-0.460956115,Brett Sullivan,18217,664954
Brett Baty,NYM,108,389,9,41,34,2,0.074550128,0.280205655,0.110481586,0.279661016,0.212464589,0.275324675,0.322946175,0.265590042,0.3,67.11753644,-0.584922462,-16.43138786,-1.481802464,-0.468298695,Brett Baty,26123,683146
Vaughn Grissom,ATL,23,80,0,5,9,0,0.025,0.1875,0.066666666,0.344262295,0.28,0.3125,0.346666666,0.289338571,0.304,78.30615508,-0.67396076,-2.823993019,-4.59658587,-0.468915852,Vaughn Grissom,26031,687093
Nick Gordon,MIN,34,93,2,13,7,0,0.010752688,0.118279569,0.142857143,0.179487179,0.175824175,0.184782608,0.318681318,0.212522423,0.29,28.73589314,0.520680624,-7.420523756,-0.497396946,-0.470993428,Nick Gordon,16337,624503
Kyle Lewis,ARI,16,54,1,2,2,0,0.055555555,0.388888888,0.098039215,0.24137931,0.156862745,0.203703703,0.25490196,0.203555757,0.22,20.35448184,-0.064405273,-5.392519903,-1.191200271,-0.473556256,Kyle Lewis,19508,641786
Jose Barrero,CIN,46,149,2,15,17,3,0.10067114,0.295302013,0.105263158,0.306818181,0.218045112,0.295302013,0.32330827,0.276275328,0.277,64.23857772,-0.291284936,-6.892433535,-2.965721726,-0.478207931,Jose Barrero,23378,676480
Kevin Smith,OAK,49,146,5,15,11,1,0.034246575,0.349315068,0.14074074,0.253164556,0.185185185,0.219858156,0.325925925,0.236323615,0.237,48.50969747,-0.40482013,-9.41245716,-0.43481946,-0.481837983,Kevin Smith,20242,675656
Ji Man Choi,- - -,39,117,6,12,13,0,0.085470085,0.299145299,0.221153846,0.169230769,0.163461538,0.239316239,0.384615384,0.266868715,0.349,64.04812193,-0.098131543,-5.309189481,-3.561144292,-0.488123135,Ji Man Choi,5452,596847
Tyler Nevin,DET,41,111,2,11,10,0,0.108108108,0.225225225,0.115789473,0.246376811,0.2,0.306306306,0.315789473,0.282073571,0.305,77.45539748,-1.018738577,-4.01719775,-4.702901721,-0.48932756,Tyler Nevin,17893,663527
Keibert Ruiz,WSN,136,562,18,55,67,1,0.055160142,0.103202846,0.14913958,0.262806236,0.26003824,0.307829181,0.40917782,0.310366406,0.322,93.96798384,-5.546502787,-9.746193134,-14.28140497,-0.491875759,Keibert Ruiz,19610,660688
Jon Singleton,- - -,36,105,2,11,12,0,0.123809523,0.219047619,0.098901099,0.19402985,0.164835164,0.266666666,0.263736263,0.243919806,0.298,51.13275484,-0.57660751,-6.865229867,-1.856060587,-0.511193082,Jon Singleton,10441,572138
Jose Herrera,ARI,43,120,0,15,7,1,0.108333333,0.25,0.04950495,0.291666666,0.207920792,0.295652173,0.257425742,0.255531566,0.26,55.19824118,-1.169754024,-7.830068994,-1.480705619,-0.52187858,Jose Herrera,17040,645444
Franmil Reyes,KCR,19,65,2,5,7,0,0.061538461,0.369230769,0.101694916,0.257142857,0.186440677,0.23076923,0.288135593,0.226686619,0.263,33.43631126,-0.374123264,-5.558341985,-1.937912226,-0.524856992,Franmil Reyes,14566,614177
TJ Hopkins,CIN,25,44,0,7,1,1,0.045454545,0.386363636,0,0.291666666,0.170731707,0.227272727,0.170731707,0.188535564,0.214,5.419228688,-0.209874093,-5.365412015,-1.428786129,-0.528425311,TJ Hopkins,25482,686759
Juan Yepez,STL,28,65,2,5,2,0,0.061538461,0.307692307,0.116666667,0.236842105,0.183333333,0.246153846,0.3,0.243413251,0.298,50.19366157,-0.9041165,-4.914781885,-2.621055961,-0.531230263,Juan Yepez,18400,660766
Nick Senzel,CIN,104,330,13,49,42,6,0.078787878,0.224242424,0.162790698,0.268518518,0.235880398,0.296969696,0.398671096,0.302036649,0.296,81.50855967,1.230851843,-6.328823384,-10.23866868,-0.534005257,Nick Senzel,19293,669222
Michael Busch,LAD,27,81,2,9,7,1,0.098765432,0.333333333,0.125,0.227272727,0.166666666,0.24691358,0.291666666,0.240548843,0.264,48.50523386,0.628449166,-4.538885228,-3.679443121,-0.545077364,Michael Busch,26319,683737
Jackie Bradley Jr.,KCR,43,113,1,10,6,0,0.044247787,0.256637168,0.076190476,0.173333333,0.133333333,0.1875,0.209523809,0.180488595,0.246,1.415448601,-0.242665893,-13.59077925,4.111836892,-0.558146685,Jackie Bradley Jr.,12984,598265
Casey Schmitt,SFG,90,277,5,28,30,2,0.046931407,0.234657039,0.118577075,0.252688172,0.205533596,0.255474452,0.324110671,0.253995765,0.282,57.78991344,-0.804590623,-15.28945622,0.123805046,-0.573784986,Casey Schmitt,27577,669477
Everson Pereira,NYY,27,103,0,6,10,4,0.077669902,0.388349514,0.043010753,0.264150943,0.150537634,0.233009708,0.193548387,0.202132481,0.27,20.85579672,0.478006752,-9.289616826,-0.107860088,-0.584277116,Everson Pereira,23695,677592
Corey Dickerson,WSN,50,152,2,12,17,0,0.046052631,0.184210526,0.104166666,0.295652173,0.25,0.282894736,0.354166666,0.276978015,0.288,71.58493488,-2.297721492,-7.648422719,-3.379324555,-0.58467251,Corey Dickerson,10762,572816
Tomás Nido,NYM,22,61,0,5,1,0,0.032786885,0.295081967,0,0.179487179,0.125,0.152542372,0.125,0.128297624,0.168,-24.92112802,-0.093960704,-9.5342258,1.568849474,-0.587615054,Tomas Nido,13755,621512
Giancarlo Stanton,NYY,101,415,24,43,60,0,0.09879518,0.29879518,0.229110512,0.209821428,0.191374663,0.274698795,0.420485175,0.296528566,0.325,86.28379244,-2.77737753,-9.597854134,-10.86990643,-0.61945454,Giancarlo Stanton,4949,519317
Josh Harrison,PHI,41,114,2,8,10,0,0.026315789,0.175438596,0.08737864,0.228915662,0.203883495,0.263157894,0.291262135,0.248278935,0.278,51.3870568,0.177160437,-6.688387832,-3.464253154,-0.626155821,Josh Harrison,8202,543281
Lenyn Sosa,CHW,52,173,6,12,14,0,0.028901734,0.231213872,0.146341463,0.226890756,0.201219512,0.223529411,0.347560975,0.24144393,0.29,47.60120024,-0.869181221,-11.73093667,-0.586212397,-0.635641797,Lenyn Sosa,22896,672820
Alec Burleson,STL,107,347,8,34,36,3,0.06628242,0.129682997,0.146031746,0.261363636,0.244444444,0.300291545,0.39047619,0.300356866,0.337,88.36775955,-2.05848953,-7.058965028,-11.1870513,-0.643786284,Alec Burleson,27615,676475
Matt Mervis,CHC,27,99,3,8,11,0,0.08080808,0.323232323,0.122222222,0.218181818,0.166666666,0.242424242,0.288888888,0.238569736,0.317,48.0302145,-1.322467085,-7.69635727,-2.142136782,-0.64565095,Matt Mervis,27845,670223
Miguel Cabrera,DET,98,370,4,21,34,0,0.083783783,0.2,0.095808384,0.316602316,0.257485029,0.321621621,0.353293413,0.29901049,0.301,89.19474677,-4.184372647,-8.974744772,-10.23919997,-0.648569987,Miguel Cabrera,1744,408234
Tyler Stephenson,CIN,142,517,13,59,56,0,0.09090909,0.261121856,0.135483871,0.314465408,0.243010752,0.3172147,0.378494623,0.305094579,0.314,83.55854741,-2.267535685,-12.79804037,-11.31982481,-0.653340193,Tyler Stephenson,17988,663886
Darick Hall,PHI,18,56,1,2,3,0,0.035714285,0.321428571,0.074074074,0.228571428,0.166666666,0.196428571,0.24074074,0.193168182,0.237,14.44168028,-1.209328217,-7.14498433,-1.371082485,-0.659468893,Darick Hall,19717,669742
Austin Barnes,LAD,59,200,2,15,11,2,0.085,0.215,0.061797753,0.222222222,0.17977528,0.256281407,0.241573033,0.229008896,0.273,40.76903584,-1.422011556,-16.09765851,2.650403619,-0.663312323,Austin Barnes,12158,605131
Mitch Haniger,SFG,61,229,6,27,28,1,0.065502183,0.283842794,0.156398104,0.269503546,0.208530805,0.266375545,0.364928909,0.274383306,0.313,71.45739825,-0.766556037,-8.863991552,-5.640276909,-0.670460996,Mitch Haniger,14274,571745
Vidal Bruján,TBR,37,84,0,14,6,3,0.059523809,0.25,0.02631579,0.236363636,0.171052631,0.240963855,0.197368421,0.206348776,0.212,27.81299017,0.205279847,-7.060310657,-2.630436778,-0.678603847,Vidal Brujan,20536,660644
Jose Miranda,MIN,40,152,3,12,13,0,0.059210526,0.157894736,0.091549296,0.234782608,0.211267605,0.263157894,0.302816901,0.251807916,0.281,55.96552958,0.066978259,-7.95292157,-4.118539959,-0.683075769,Jose Miranda,20538,669304
Rodolfo Castro,- - -,92,256,6,21,24,1,0.08984375,0.2890625,0.110132159,0.283783783,0.211453744,0.296875,0.321585903,0.276704202,0.268,68.7424197,-1.991319889,-11.90451785,-3.662145321,-0.684922406,Rodolfo Castro,21987,666801
Cam Gallagher,CLE,56,149,0,6,7,0,0.026845637,0.308724832,0.041958042,0.183673469,0.125874125,0.154362416,0.167832167,0.144715613,0.173,-17.6981451,-0.2160282,-21.22904778,9.209457397,-0.688179496,Cam Gallagher,12981,595956
Nick Pratto,KCR,95,345,7,33,35,1,0.084057971,0.4,0.120915033,0.387878787,0.232026143,0.307246376,0.352941176,0.292254568,0.278,78.88289402,-1.396466118,-10.12589986,-8.715874672,-0.697093007,Nick Pratto,22117,668472
Jordan Diaz,OAK,90,293,10,20,27,0,0.058020477,0.23549488,0.143382353,0.257731958,0.220588235,0.273037542,0.363970588,0.277908443,0.285,77.33305289,-1.253181781,-9.210985628,-7.991978407,-0.71179552,Jordan Diaz,22650,672478
Kolten Wong,- - -,87,250,4,25,27,3,0.072,0.212,0.080357143,0.217647058,0.183035714,0.256,0.263392857,0.235975442,0.262,49.56475453,-0.02384238,-15.09060102,-0.741452619,-0.723652827,Kolten Wong,12532,543939
Rowdy Tellez,MIL,106,351,13,26,47,0,0.099715099,0.245014245,0.160771704,0.248847926,0.215434083,0.29059829,0.376205787,0.288287586,0.306,78.42683027,-2.113200087,-11.4939927,-7.7400738,-0.728759892,Rowdy Tellez,15679,642133
Wil Myers,CIN,37,141,3,11,12,2,0.085106382,0.340425531,0.094488189,0.272727272,0.188976377,0.257142857,0.283464566,0.242714736,0.249,41.74008818,0.181703079,-9.995006796,-2.171501473,-0.7354957,Wil Myers,10047,571976
Pavin Smith,ARI,69,228,7,26,30,1,0.153508771,0.197368421,0.136125654,0.208633093,0.188481675,0.317180616,0.324607329,0.292999828,0.33,80.3163717,-0.46706746,-6.026858383,-9.104662418,-0.736397104,Pavin Smith,19892,656976
